,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
63,0.04406099319458008,0.0031253814697265623,0.6612903225806451,0.6624760362730712,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",157,0.6635071090047393,0.6631079478054567,0.6587677725118484,0.66073546856465,0.6587677725118484,0.6631079478054567,0.6635071090047393,0.6619217081850534,0.6619047619047619,0.6635071090047393,0.011792044415491552,0.006250762939453125,0.002142536065133738,0.0010196657221145612
64,0.04729776382446289,0.0031252384185791017,0.6726755218216319,0.6795539514147734,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",141,0.6872037914691943,0.6714116251482799,0.6872037914691943,0.6654804270462633,0.6208530805687204,0.7153024911032029,0.7109004739336493,0.6654804270462633,0.6571428571428571,0.6800947867298578,0.008228703799018602,0.006250476837158203,0.03102752473329657,0.018658382813231077
65,0.03954792022705078,0.00042862892150878905,0.46110056925996207,0.4677334390267213,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",177,0.3696682464454976,0.37959667852906287,0.2938388625592417,0.39383155397390274,0.4881516587677725,0.49940688018979834,0.6303317535545023,0.5622775800711743,0.5238095238095238,0.5035545023696683,0.020375450358392777,0.0005268232877635786,0.118056879064528,0.06993500872287836
66,0.08594212532043458,0.0008023262023925781,0.6793168880455408,0.7056208643245461,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",138,0.7109004739336493,0.66785290628707,0.5639810426540285,0.5539739027283511,0.6445497630331753,0.7117437722419929,0.7298578199052133,0.7864768683274022,0.7476190476190476,0.8080568720379147,0.0574629835888783,0.0010647476105004375,0.06742052626489659,0.09109504780898588
67,0.09888215065002441,0.0031252384185791017,0.7447817836812144,0.7549729301243021,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",105,0.7582938388625592,0.7378410438908659,0.7819905213270142,0.7402135231316725,0.7203791469194313,0.7580071174377224,0.7251184834123223,0.7497034400948992,0.7380952380952381,0.7890995260663507,0.03035861061424119,0.006250476837158203,0.022786656891075605,0.018509132821956993
68,0.08707427978515625,0.0,0.7333965844402277,0.7542738358266854,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",118,0.8199052132701422,0.7319098457888493,0.7582938388625592,0.7354685646500593,0.7345971563981043,0.7829181494661922,0.6587677725118484,0.7852906287069988,0.6952380952380952,0.735781990521327,0.028901222627931315,0.0,0.055023695663777836,0.024406035162208878
69,0.11996521949768066,0.00045652389526367186,0.7760910815939279,0.7931600074210251,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",73,0.8199052132701422,0.7793594306049823,0.7772511848341233,0.7508896797153025,0.7203791469194313,0.763938315539739,0.7677725118483413,0.8410438908659549,0.7952380952380952,0.830568720379147,0.08264840553003869,0.0005599708373726247,0.033057804307892937,0.036120415003596716
70,0.06298265457153321,0.0,0.8055028462998103,0.8171237343497889,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",33,0.8578199052132701,0.7841043890865955,0.8625592417061612,0.8137603795966786,0.7772511848341233,0.8327402135231317,0.7393364928909952,0.8315539739027283,0.7904761904761904,0.8234597156398105,0.014525377026845768,0.0,0.0477581186996514,0.017854076347094575
71,0.09826312065124512,0.0,0.7675521821631879,0.7839219555525571,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",85,0.8151658767772512,0.7390272835112692,0.8625592417061612,0.8268090154211151,0.7251184834123223,0.8078291814946619,0.7109004739336493,0.7769869513641756,0.7238095238095238,0.768957345971564,0.032702100084819476,0.0,0.06037394616151684,0.030654268078410676
72,0.10165348052978515,0.0,0.6555977229601518,0.6596293422835393,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",167,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6445497630331753,0.6571767497034401,0.6729857819905213,0.6524317912218268,0.6333333333333333,0.6623222748815166,0.05902066414182905,0.0,0.014448958267976394,0.004225475840219495
73,0.03597555160522461,0.003125286102294922,0.6223908918406073,0.637085167507154,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",173,0.6445497630331753,0.6287069988137604,0.6161137440758294,0.5765124555160143,0.6255924170616114,0.701067615658363,0.5781990521327014,0.5931198102016607,0.6476190476190476,0.6860189573459715,0.018945151261812843,0.006250572204589844,0.02501997955797884,0.049316263546679846
74,0.05493841171264648,8.35418701171875e-05,0.7039848197343453,0.7156066406930789,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",133,0.7488151658767772,0.7046263345195729,0.7440758293838863,0.7164887307236062,0.6208530805687204,0.7200474495848161,0.7156398104265402,0.7188612099644128,0.6904761904761905,0.7180094786729858,0.008020908684090373,0.000167083740234375,0.04659545431969003,0.005611271542144726
75,0.11948566436767578,0.003125286102294922,0.7390891840607211,0.7435884029616637,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",111,0.7535545023696683,0.7212336892052195,0.7440758293838863,0.6986951364175563,0.7109004739336493,0.7402135231316725,0.7582938388625592,0.7829181494661922,0.7285714285714285,0.7748815165876777,0.07578308565266705,0.006250572204589844,0.017372757421003738,0.031788728639317435
76,0.12153096199035644,0.0004020214080810547,0.7874762808349146,0.8149899085302434,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",59,0.8530805687203792,0.8125741399762753,0.8483412322274881,0.8446026097271648,0.6966824644549763,0.7473309608540926,0.7440758293838863,0.8529062870699882,0.7952380952380952,0.8175355450236966,0.03971945547574421,0.0004923749565220953,0.060353632427349244,0.03716076758425377
77,0.11402225494384766,0.0,0.784629981024668,0.7841457107037043,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",64,0.8720379146919431,0.8161328588374852,0.7772511848341233,0.7698695136417556,0.7156398104265402,0.7710557532621589,0.7867298578199052,0.7378410438908659,0.7714285714285715,0.8258293838862559,0.007040758178281692,0.0,0.05028733994252483,0.032496108113874975
78,0.05625414848327637,0.0031252384185791017,0.7713472485768501,0.7787016579244741,0.01,"(25, 25)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",84,0.8436018957345972,0.767497034400949,0.8436018957345972,0.8268090154211151,0.7061611374407583,0.7959667852906287,0.7203791469194313,0.730723606168446,0.7428571428571429,0.7725118483412322,0.015937419379406594,0.0062504768371582035,0.0601887912544678,0.03186896060295658
79,0.07622823715209961,0.0,0.7789373814041746,0.7839250476463544,0.01,"(25, 25)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",69,0.8483412322274881,0.7817319098457889,0.8246445497630331,0.7888493475682088,0.7393364928909952,0.7710557532621589,0.7251184834123223,0.8220640569395018,0.7571428571428571,0.7559241706161137,0.02376330571147472,0.0,0.04869236225321747,0.022060419150166544
80,0.08935871124267578,0.0,0.8102466793168881,0.8289911903436721,0.01,"(25, 25)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 35}",30,0.8388625592417062,0.8173190984578885,0.8199052132701422,0.8279952550415184,0.8199052132701422,0.8291814946619217,0.7819905213270142,0.8683274021352313,0.7904761904761904,0.8021327014218009,0.011948634266744342,0.0,0.020952106736373117,0.021936188443421396
81,0.05684785842895508,0.0031251430511474608,0.6631878557874763,0.6631877800453132,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.017756350114992648,0.0062502861022949215,0.0006400248824124762,0.00015966447971305087
82,0.1500483512878418,0.006219482421875,0.74573055028463,0.7547401797911993,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 5}",101,0.8246445497630331,0.7366548042704626,0.7819905213270142,0.7283511269276394,0.6919431279620853,0.7852906287069988,0.7109004739336493,0.7532621589561092,0.719047619047619,0.7701421800947867,0.045969679757363734,0.007617435872517306,0.04973681590592088,0.020958048605055617
83,0.12463145256042481,0.006249380111694336,0.7296015180265655,0.7428862165702494,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 7}",122,0.8151658767772512,0.7852906287069988,0.7582938388625592,0.7366548042704626,0.6777251184834123,0.7366548042704626,0.7298578199052133,0.7212336892052195,0.6666666666666666,0.7345971563981043,0.046714694044308426,0.0076538965534682125,0.054390771094011144,0.02196968651116344
84,0.12614645957946777,0.0,0.7884250474383302,0.8123824301608451,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",56,0.8578199052132701,0.8362989323843416,0.7962085308056872,0.7947805456702254,0.7582938388625592,0.833926453143535,0.8009478672985783,0.7888493475682088,0.7285714285714285,0.8080568720379147,0.035705914461164424,0.0,0.04362438823810267,0.01958819426028338
85,0.22502379417419432,0.0,0.8434535104364327,0.8671692724584394,0.01,"(100, 25, 100)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",1,0.8720379146919431,0.8600237247924081,0.8862559241706162,0.8540925266903915,0.8530805687203792,0.8778173190984578,0.7582938388625592,0.8623962040332147,0.8476190476190476,0.8815165876777251,0.06450576977323928,0.0,0.04476769480551308,0.010621380934427663
86,0.0565086841583252,0.0,0.7239089184060721,0.724857904235044,0.01,"(100, 25, 100)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",130,0.7488151658767772,0.7164887307236062,0.7014218009478673,0.7247924080664294,0.7109004739336493,0.7378410438908659,0.7251184834123223,0.7212336892052195,0.7333333333333333,0.7239336492890995,0.01235943407380809,0.0,0.016651648876084117,0.007107720480192504
87,0.16876959800720215,0.0,0.8197343453510436,0.8403712199153329,0.01,"(100, 25, 100)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",17,0.8672985781990521,0.8291814946619217,0.8530805687203792,0.8410438908659549,0.8056872037914692,0.8410438908659549,0.7725118483412322,0.8552787663107948,0.8,0.8353080568720379,0.026883352922528598,0.0,0.035199670638495106,0.008648531473010744
88,0.1344132900238037,0.0,0.818785578747628,0.8301791165606922,0.01,"(100, 25, 100)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",21,0.9241706161137441,0.8327402135231317,0.8815165876777251,0.8446026097271648,0.7677725118483413,0.8268090154211151,0.7440758293838863,0.8517200474495848,0.7761904761904762,0.7950236966824644,0.040124030203672924,0.0,0.07078779217256993,0.019625846248454207
89,0.19999914169311522,0.0,0.8425047438330171,0.8591090272272914,0.01,"(100, 25, 100)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",4,0.8767772511848341,0.8730723606168446,0.8578199052132701,0.8315539739027283,0.8767772511848341,0.8623962040332147,0.7582938388625592,0.8730723606168446,0.8428571428571429,0.8554502369668247,0.05207987086496208,0.0,0.04401032484082561,0.015319416437571119
90,0.05408658981323242,0.0,0.6631878557874763,0.6631877800453132,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.008954293154695207,0.0,0.0006400248824124762,0.00015966447971305087
91,0.07501006126403809,0.0,0.7485768500948766,0.7514246119422283,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",97,0.8246445497630331,0.7425860023724793,0.7772511848341233,0.7437722419928826,0.6682464454976303,0.7734282325029656,0.7298578199052133,0.7520759193357058,0.7428571428571429,0.745260663507109,0.026881800929619126,0.0,0.05187909799994369,0.011482661402136838
92,0.08438215255737305,0.0,0.6565464895635673,0.6826213084616553,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",165,0.7251184834123223,0.7319098457888493,0.45023696682464454,0.5776986951364176,0.7014218009478673,0.697508896797153,0.6587677725118484,0.6548042704626335,0.7476190476190476,0.7511848341232228,0.030622369396630635,0.0,0.1073256338321651,0.06186194248402202
93,0.09688720703125,0.003124713897705078,0.7922201138519924,0.8069203870177036,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",49,0.8767772511848341,0.8102016607354685,0.7393364928909952,0.7520759193357058,0.7345971563981043,0.7924080664294187,0.8104265402843602,0.8493475682087782,0.8,0.830568720379147,0.03618082991972578,0.006249427795410156,0.052290849534824775,0.033432317347093905
94,0.10950379371643067,0.0,0.825426944971537,0.8396614438391437,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",10,0.8957345971563981,0.8386714116251482,0.8815165876777251,0.8493475682087782,0.8199052132701422,0.8517200474495848,0.6919431279620853,0.8315539739027283,0.8380952380952381,0.8270142180094787,0.031195005402925854,0.0,0.07228017467588436,0.009652921631080868
95,0.10623760223388672,0.0,0.7666034155597723,0.79031500002811,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",89,0.8341232227488151,0.7580071174377224,0.8009478672985783,0.7769869513641756,0.6872037914691943,0.7829181494661922,0.7345971563981043,0.8113879003558719,0.7761904761904762,0.8222748815165877,0.017961890035657145,0.0,0.05132470608015734,0.023416450242849118
96,0.06563210487365723,0.0,0.7286527514231499,0.7601839514709933,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",125,0.6919431279620853,0.7034400948991696,0.7156398104265402,0.7069988137603797,0.6540284360189573,0.7236061684460261,0.7867298578199052,0.8422301304863582,0.7952380952380952,0.8246445497630331,0.025002717990217024,0.0,0.05456258211933016,0.06045362282965555
97,0.11569581031799317,0.0,0.818785578747628,0.8401303176985827,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",21,0.909952606635071,0.8232502965599051,0.8104265402843602,0.8149466192170819,0.8056872037914692,0.8529062870699882,0.7298578199052133,0.8588374851720048,0.8380952380952381,0.8507109004739336,0.03214486182709558,0.0,0.05804839322861425,0.017574333688496705
98,0.10313606262207031,0.0,0.825426944971537,0.8349128310648609,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",10,0.8862559241706162,0.8090154211150652,0.8009478672985783,0.8268090154211151,0.8388625592417062,0.8564650059311981,0.7914691943127962,0.8398576512455516,0.8095238095238095,0.8424170616113744,0.02724557429262187,0.0,0.03432296274408152,0.016010050807410744
99,0.0352236270904541,0.0,0.6631878557874763,0.6631877800453132,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",145,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.00605384632960241,0.0,0.0006400248824124762,0.00015966447971305087
100,0.05000572204589844,0.0,0.7371916508538899,0.7497630331753554,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",113,0.8009478672985783,0.734282325029656,0.7393364928909952,0.7425860023724793,0.6445497630331753,0.7568208778173191,0.7440758293838863,0.7663107947805456,0.7571428571428571,0.7488151658767772,0.018223523779770698,0.0,0.05120147559319978,0.011096865624001903
101,0.05958847999572754,0.003125619888305664,0.642314990512334,0.6579829428862165,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",171,0.6777251184834123,0.6559905100830368,0.7582938388625592,0.7058125741399762,0.6208530805687204,0.67497034400949,0.6161137440758294,0.6512455516014235,0.5380952380952381,0.6018957345971564,0.02038619535253982,0.006251239776611328,0.0730584217722335,0.03397464521155041
102,0.05937972068786621,0.0,0.7628083491461101,0.7891338201975567,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",93,0.7962085308056872,0.7769869513641756,0.8151658767772512,0.7900355871886121,0.7109004739336493,0.797153024911032,0.7156398104265402,0.7805456702253856,0.7761904761904762,0.8009478672985783,0.025003600403527063,0.0,0.04233889378590338,0.009230333463616637
103,0.09418988227844238,0.0031252384185791017,0.8026565464895635,0.8133274864650621,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",38,0.8293838862559242,0.8042704626334519,0.8104265402843602,0.7852906287069988,0.8104265402843602,0.8054567022538552,0.7819905213270142,0.8469750889679716,0.780952380952381,0.8246445497630331,0.022714990467413928,0.006250476837158203,0.018615377868393474,0.020929794043973264
104,0.04702472686767578,0.0,0.7732447817836812,0.7746614157292001,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",77,0.8293838862559242,0.7627520759193357,0.8104265402843602,0.7734282325029656,0.7251184834123223,0.7520759193357058,0.7203791469194313,0.7829181494661922,0.780952380952381,0.8021327014218009,0.017382648722098794,0.0,0.04407568636773539,0.01718314844564237
105,0.07173795700073242,0.003125619888305664,0.7874762808349146,0.8107186025984833,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",59,0.8578199052132701,0.8185053380782918,0.8436018957345972,0.8090154211150652,0.7203791469194313,0.7876631079478055,0.7582938388625592,0.8173190984578885,0.7571428571428571,0.8210900473933649,0.021156512824504353,0.006251239776611328,0.05363084539390088,0.012216573356786291
106,0.0531308650970459,0.0,0.801707779886148,0.8121353437565004,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",41,0.9052132701421801,0.7829181494661922,0.8104265402843602,0.7912218268090154,0.7109004739336493,0.7722419928825622,0.7488151658767772,0.8647686832740213,0.8333333333333334,0.8495260663507109,0.007655512022818784,0.0,0.0676019127614879,0.03755218673298624
107,0.07813382148742676,0.0,0.8007590132827325,0.8168876108234526,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",45,0.8436018957345972,0.8173190984578885,0.8246445497630331,0.8196915776986952,0.7914691943127962,0.8137603795966786,0.7345971563981043,0.8149466192170819,0.8095238095238095,0.8187203791469194,0.024208454397690978,0.0,0.03729013635461723,0.0022340311146151993
108,0.03720035552978516,0.0,0.6612903225806451,0.6624760362730712,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",157,0.6635071090047393,0.6631079478054567,0.6587677725118484,0.66073546856465,0.6587677725118484,0.6631079478054567,0.6635071090047393,0.6619217081850534,0.6619047619047619,0.6635071090047393,0.007523725683824428,0.0,0.002142536065133738,0.0010196657221145612
109,0.047021484375,0.0,0.6726755218216319,0.6795539514147734,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",141,0.6872037914691943,0.6714116251482799,0.6872037914691943,0.6654804270462633,0.6208530805687204,0.7153024911032029,0.7109004739336493,0.6654804270462633,0.6571428571428571,0.6800947867298578,0.0098857196794555,0.0,0.03102752473329657,0.018658382813231077
110,0.04444079399108887,0.0,0.46110056925996207,0.4679704058513659,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",177,0.3696682464454976,0.37959667852906287,0.2938388625592417,0.39383155397390274,0.4881516587677725,0.49940688018979834,0.6303317535545023,0.5622775800711743,0.5238095238095238,0.504739336492891,0.02577967928280364,0.0,0.118056879064528,0.07005788225064001
111,0.0562558650970459,0.0,0.6793168880455408,0.7056208643245461,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",138,0.7109004739336493,0.66785290628707,0.5639810426540285,0.5539739027283511,0.6445497630331753,0.7117437722419929,0.7298578199052133,0.7864768683274022,0.7476190476190476,0.8080568720379147,0.027243726088697733,0.0,0.06742052626489659,0.09109504780898588
112,0.09989008903503419,0.0,0.7447817836812144,0.7549729301243021,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",105,0.7582938388625592,0.7378410438908659,0.7819905213270142,0.7402135231316725,0.7203791469194313,0.7580071174377224,0.7251184834123223,0.7497034400948992,0.7380952380952381,0.7890995260663507,0.012569261560842648,0.0,0.022786656891075605,0.018509132821956993
113,0.08750972747802735,0.0,0.7333965844402277,0.7542738358266854,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",118,0.8199052132701422,0.7319098457888493,0.7582938388625592,0.7354685646500593,0.7345971563981043,0.7829181494661922,0.6587677725118484,0.7852906287069988,0.6952380952380952,0.735781990521327,0.03217735483867391,0.0,0.055023695663777836,0.024406035162208878
114,0.07188277244567871,0.0,0.7760910815939279,0.7931600074210251,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",73,0.8199052132701422,0.7793594306049823,0.7772511848341233,0.7508896797153025,0.7203791469194313,0.763938315539739,0.7677725118483413,0.8410438908659549,0.7952380952380952,0.830568720379147,0.01875243188435999,0.0,0.033057804307892937,0.036120415003596716
115,0.09456758499145508,0.0031253337860107423,0.8055028462998103,0.8173609822738696,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",33,0.8578199052132701,0.7841043890865955,0.8625592417061612,0.8137603795966786,0.7772511848341233,0.833926453143535,0.7393364928909952,0.8315539739027283,0.7904761904761904,0.8234597156398105,0.03395338399056239,0.0062506675720214845,0.0477581186996514,0.018066630650136545
116,0.0879478931427002,0.003325939178466797,0.7675521821631879,0.7839219555525571,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",85,0.8151658767772512,0.7390272835112692,0.8625592417061612,0.8268090154211151,0.7251184834123223,0.8078291814946619,0.7109004739336493,0.7769869513641756,0.7238095238095238,0.768957345971564,0.02101994344183199,0.006162847304432742,0.06037394616151684,0.030654268078410676
117,0.07559680938720703,0.0,0.6555977229601518,0.65986659020762,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",167,0.6635071090047393,0.66429418742586,0.6635071090047393,0.6631079478054567,0.6445497630331753,0.6571767497034401,0.6729857819905213,0.6524317912218268,0.6333333333333333,0.6623222748815166,0.02202483366499522,0.0,0.014448958267976394,0.004441888817129691
118,0.04690642356872558,0.0,0.6223908918406073,0.637085167507154,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",173,0.6445497630331753,0.6287069988137604,0.6161137440758294,0.5765124555160143,0.6255924170616114,0.701067615658363,0.5781990521327014,0.5931198102016607,0.6476190476190476,0.6860189573459715,0.01394671169588452,0.0,0.02501997955797884,0.049316263546679846
119,0.05327858924865723,0.0,0.7039848197343453,0.7153696738684342,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 7}",133,0.7488151658767772,0.7046263345195729,0.7440758293838863,0.7164887307236062,0.6208530805687204,0.7200474495848161,0.7156398104265402,0.7188612099644128,0.6904761904761905,0.716824644549763,0.012614875790236603,0.0,0.04659545431969003,0.005529212932338917
120,0.08438405990600586,0.0031251907348632812,0.7390891840607211,0.7435884029616637,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 10}",111,0.7535545023696683,0.7212336892052195,0.7440758293838863,0.6986951364175563,0.7109004739336493,0.7402135231316725,0.7582938388625592,0.7829181494661922,0.7285714285714285,0.7748815165876777,0.021197101300716982,0.0062503814697265625,0.017372757421003738,0.031788728639317435
121,0.12477531433105468,0.006252098083496094,0.7903225806451613,0.8147526606061628,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 15}",53,0.8530805687203792,0.8137603795966786,0.8483412322274881,0.8446026097271648,0.6966824644549763,0.7473309608540926,0.7582938388625592,0.8505338078291815,0.7952380952380952,0.8175355450236966,0.03808394495116813,0.007657225492277377,0.05854798757248314,0.036676217427273484
122,0.08843994140625,0.00020051002502441406,0.784629981024668,0.7841457107037043,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 20}",64,0.8720379146919431,0.8161328588374852,0.7772511848341233,0.7698695136417556,0.7156398104265402,0.7710557532621589,0.7867298578199052,0.7378410438908659,0.7714285714285715,0.8258293838862559,0.022208835428311657,0.0004010200500488281,0.05028733994252483,0.032496108113874975
123,0.06406702995300292,0.0,0.7722960151802657,0.7787016579244741,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 25}",80,0.8436018957345972,0.767497034400949,0.8483412322274881,0.8268090154211151,0.7061611374407583,0.7959667852906287,0.7203791469194313,0.730723606168446,0.7428571428571429,0.7725118483412322,0.017400506191502456,0.0,0.061346495834094995,0.03186896060295658
124,0.07346630096435547,0.003004789352416992,0.7789373814041746,0.7839250476463544,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 30}",69,0.8483412322274881,0.7817319098457889,0.8246445497630331,0.7888493475682088,0.7393364928909952,0.7710557532621589,0.7251184834123223,0.8220640569395018,0.7571428571428571,0.7559241706161137,0.02867680757260176,0.006009578704833984,0.04869236225321747,0.022060419150166544
