,2,5,10,15,20,25,30,35,40
GMM,0.6631878557874763,0.6631878557874763,0.7447817836812144,0.7286527514231499,0.7713472485768501,0.7656546489563567,0.7694497153700189,0.7637571157495257,0.7741935483870968
Kmeans,0.6631878557874763,0.6631878557874763,0.7182163187855788,0.7077798861480076,0.7637571157495257,0.7827324478178368,0.8036053130929791,0.7817836812144212,0.7732447817836812
