,2,5,10,15,20,25,30,35,40
GMM,0.017801931150994373,0.3363296086704794,0.6383229253732338,0.632255661947125,0.6117127870117302,0.604169941855742,0.5794796612995414,0.5353493249855431,0.5300305891313071
Kmeans,0.1271963277714179,0.33499342946707655,0.6078010820077575,0.6233962099069716,0.6223443862990399,0.6011674014411235,0.5806083105567289,0.5474269197675099,0.5354926837078647
