,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
20,0.21779971122741698,0.0008147716522216797,0.15414579855314414,0.15915100847654948,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",127,0.20054945054945056,0.2184228890439637,0.13535911602209943,0.1059233449477352,0.11420612813370473,0.12030598052851182,0.10364145658263306,0.1451388888888889,0.21690140845070421,0.2059639389736477,0.043164423060924335,0.00042322911121686456,0.045942270843515966,0.0452616087740667
21,0.2527154445648193,0.0007018089294433594,0.10461880912632164,0.11057024332380609,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",180,0.14560439560439561,0.11444521981856245,0.04419889502762431,0.06411149825783972,0.0947075208913649,0.13004172461752433,0.14285714285714285,0.10625,0.09577464788732394,0.13800277392510402,0.022674239185212795,0.00040094859181696337,0.037432835016929594,0.02578285188755901
22,0.286176872253418,0.0006013870239257813,0.14023372287145242,0.13759587332685613,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",147,0.10164835164835165,0.10537334263782275,0.13259668508287292,0.14425087108013937,0.2618384401114206,0.21349095966620307,0.13445378151260504,0.12708333333333333,0.07042253521126761,0.09778085991678225,0.07564892599288993,0.00020058162853122015,0.06509224649330708,0.041324069014361614
23,0.32277655601501465,0.0012031078338623046,0.17362270450751252,0.16664541273649208,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",121,0.3516483516483517,0.3628750872295883,0.06906077348066299,0.07456445993031359,0.12813370473537605,0.10778859527121001,0.13445378151260504,0.14722222222222223,0.18309859154929578,0.1407766990291262,0.0459018321267427,0.0006800188472218427,0.09673744340472334,0.1014845433178166
24,0.3532567501068115,0.0008026123046875,0.1318864774624374,0.14001740565525853,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",152,0.08791208791208792,0.11723656664340544,0.09944751381215469,0.10104529616724739,0.10027855153203342,0.09874826147426982,0.21288515406162464,0.1840277777777778,0.16056338028169015,0.19902912621359223,0.08124172653116982,0.0002454581324741066,0.047635314638767835,0.04280240699558429
25,0.3977189064025879,0.00100250244140625,0.1296605453533667,0.137988193077566,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",156,0.15384615384615385,0.15771109560362875,0.1270718232044199,0.11289198606271778,0.07242339832869081,0.09109874826147427,0.1400560224089636,0.16041666666666668,0.15492957746478872,0.1678224687933426,0.06071360123665827,4.862803948967729e-07,0.030363386749098824,0.03036627392607781
26,0.4525453567504883,0.0010027885437011719,0.12910406232609906,0.12710306024055673,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",158,0.1043956043956044,0.09560362875087229,0.12154696132596685,0.09965156794425087,0.1532033426183844,0.1627260083449235,0.08683473389355742,0.10208333333333333,0.18028169014084508,0.1754507628294036,0.05885802715676796,3.693564745147149e-07,0.033519615013849764,0.03457825942769677
27,0.17026734352111816,0.0006014823913574219,0.12186978297161936,0.11366183779666414,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",166,0.09615384615384616,0.09699930216329379,0.15193370165745856,0.13658536585365855,0.09749303621169916,0.09666203059805285,0.17366946778711484,0.14305555555555555,0.09014084507042254,0.09500693481276005,0.06977788921696389,0.0003750689483289684,0.034156714743391,0.021466801001226728
28,0.2892191410064697,0.0007014751434326171,0.28937117417918756,0.3130156841996636,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",68,0.1510989010989011,0.15422191207257502,0.5552486187845304,0.6515679442508711,0.21727019498607242,0.1898470097357441,0.07563025210084033,0.06736111111111111,0.447887323943662,0.5020804438280166,0.10239510493391593,0.0002458268935547852,0.18218603608653866,0.22409608199786762
29,0.24646077156066895,0.0009028911590576172,0.21702838063439064,0.235610222391472,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",108,0.12362637362637363,0.13398464759246337,0.5773480662983426,0.6543554006968642,0.1615598885793872,0.15368567454798332,0.1792717086834734,0.17430555555555555,0.03943661971830986,0.06171983356449376,0.05306954898251553,0.00019991399990211333,0.18721495088836543,0.2127830081791608
30,0.28630995750427246,0.0007022857666015625,0.2621035058430718,0.2933397724957168,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",79,0.09615384615384616,0.09699930216329379,0.5331491712707183,0.6327526132404181,0.1977715877437326,0.1995827538247566,0.37815126050420167,0.4395833333333333,0.10422535211267606,0.09778085991678225,0.04744529534200923,0.0002460417635821513,0.16971770129473826,0.21079445091288948
