,2,5,10,15,20,25,30,35,40
GMM,0.014640272713550465,0.055546968312039584,0.06496180512264861,0.05268369745532986,0.06097477774999921,0.06085815978009377,0.05149702164745572,0.05040782340439836,0.052258270685560326
Kmeans,0.062104779229641735,0.035806234548023015,0.07276829112160225,0.05996255391210925,0.06384753547118058,0.06404202421368567,0.06418283870375688,0.055448041995825884,0.048804549068609926
