,2,5,10,15,20,25,30,35,40
GMM,0.12075681691708402,0.39565943238731216,0.6855870895937674,0.7111853088480802,0.8286032276015581,0.8580968280467446,0.8514190317195326,0.8324986087924319,0.862548692264886
Kmeans,0.19588202559821927,0.3973288814691152,0.657762938230384,0.7039510294936004,0.8024485253199778,0.8391764051196439,0.8452977184195882,0.8302726766833611,0.8597662771285476
