,0,1,2,3,4,5,6,7,8,9
2,0.748518678935413,0.6060545923267513,0.6048613417093531,0.7165667513759812,0.6867368604584765,0.5592003792849662,0.5244601955783531,0.6221240127270996,0.6721702624706931,0.6115587029237135
5,0.8630312548189083,0.8565986251190338,0.7969507490338726,0.7999901660026018,0.687060914711444,0.7744788452907432,0.7982156461171919,0.6840849770245441,0.8306897628582711,0.7545608836390226
7,0.8728037446928223,0.8530122039262726,0.8776031223763904,0.873255128068749,0.7995833014433389,0.8425884361686368,0.8172839160784979,0.8208625333881471,0.8672524516673926,0.8330264741166671
10,0.8808212823264969,0.890720749634458,0.867149713768871,0.9155316115840669,0.8696626259670589,0.8405009535583889,0.8871269920085142,0.8498715953611986,0.896796455126603,0.8646664606122397
15,0.9182722676411184,0.9205008176313279,0.8851335164039702,0.9387139059679189,0.921405316146118,0.9172159718864896,0.9150247377802337,0.8612345175898455,0.8903093507451244,0.9065335360606445
20,0.9443629619233278,0.9265157274617735,0.9512631869918748,0.923305308379835,0.9405811484558467,0.9487327450565168,0.9353571221269963,0.9277271265412004,0.9138953495763609,0.9182763696240859
25,0.9347446251565071,0.9237582466567759,0.9540946005258859,0.9545176279787104,0.9477980198289786,0.9478811629137759,0.9569936460953767,0.9420802624096581,0.9224258117428908,0.9116069168764388
30,0.9556668621583666,0.9554926814777343,0.9596059849528575,0.9464584749186031,0.9590917391722847,0.9613326410897586,0.9527099580811759,0.9574986061855346,0.9272233143686563,0.9456822927753601
35,0.9495879227212504,0.96008656327675,0.9606859454114929,0.9678759235002358,0.9491816083841669,0.9660889265772808,0.9647682856722057,0.9390545585820991,0.9557062782531308,0.9615591125431461
