,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
19,0.09321331977844238,0.0010030269622802734,0.6660341555977229,0.6688861601142303,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",72,0.6704545454545454,0.6809116809116809,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.007517469083158053,0.000818579027137191,0.003130137022927865,0.008503327303177178
20,0.12372104326883952,0.0005014737447102865,0.6603415559772297,0.6451674346411188,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",108,0.6619318181818182,0.6581196581196581,0.6638176638176638,0.662873399715505,0.6552706552706553,0.6145092460881935,0.023251224308491334,1.1239159602905075e-07,0.003664934353074907,0.021765307391964625
21,0.12432018915812175,0.0006686846415201823,0.6242884250474383,0.6422846598285195,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",157,0.5596590909090909,0.5783475783475783,0.6495726495726496,0.6500711237553343,0.6638176638176638,0.6984352773826458,0.005537675658127682,0.00023641574228364107,0.04613256412171633,0.04933379930126961
22,0.19060420989990234,0.001169761021931966,0.6366223908918406,0.6423251861848353,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",137,0.6619318181818182,0.6638176638176638,0.6153846153846154,0.6244665718349929,0.6324786324786325,0.6386913229018493,0.07293634562938683,0.0009452133226043169,0.01923150387371483,0.016269210835741912
23,0.14989733695983887,0.0005014737447102865,0.603415559772296,0.5925095135621451,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",165,0.6392045454545454,0.6025641025641025,0.5242165242165242,0.5405405405405406,0.6467236467236467,0.6344238975817923,0.01944543930737576,4.052336624139774e-07,0.05604649545637855,0.038981553349693485
24,0.17931588490804037,0.0006622473398844401,0.6555977229601518,0.6736196385319192,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",113,0.6619318181818182,0.6638176638176638,0.5954415954415955,0.6287339971550497,0.7094017094017094,0.7283072546230441,0.0029566642055892213,0.00024056677485738683,0.04671775399307348,0.04123726010879847
25,0.2503259976704915,0.0006536642710367838,0.5531309297912713,0.5517568850902185,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",173,0.6590909090909091,0.6552706552706553,0.33618233618233617,0.33712660028449504,0.6638176638176638,0.662873399715505,0.09063007630373553,0.00021500829576050486,0.15330882556469363,0.15179826480697528
26,0.254216988881429,0.0003341833750406901,0.6252371916508539,0.6731596643877346,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",152,0.6704545454545454,0.6937321937321937,0.5925925925925926,0.6415362731152204,0.6125356125356125,0.6842105263157895,0.05744090577586923,0.00023630335069714186,0.03303697232774834,0.022696471007303397
27,0.050467491149902344,0.0003341833750406901,0.4449715370018975,0.44602362146221797,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",177,0.6619318181818182,0.6638176638176638,0.33618233618233617,0.33712660028449504,0.33618233618233617,0.33712660028449504,0.010438675049961661,0.00023630351106558185,0.15363246922168144,0.15400364425156593
28,0.07937765121459961,0.0006686051686604818,0.618595825426945,0.6527222228976615,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",161,0.5369318181818182,0.5911680911680912,0.6552706552706553,0.7041251778093883,0.6638176638176638,0.662873399715505,0.009481916398831848,0.00023647191804512278,0.05793244970158646,0.04666983785924778
