,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
199,0.20954151153564454,0.003126668930053711,0.8792431830829159,0.9268233249647896,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 20}",101,0.9313186813186813,0.9560362875087229,0.7955801104972375,0.8780487804878049,0.9080779944289693,0.9408901251738526,0.9327731092436975,0.9409722222222222,0.828169014084507,0.9181692094313454,0.06103404538317155,0.006253337860107421,0.05665719202308997,0.027222465894624213
200,0.24686317443847655,0.0,0.8970506399554814,0.9457359535361973,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 25}",69,0.9010989010989011,0.9539427773900907,0.8839779005524862,0.9212543554006969,0.9136490250696379,0.952712100139082,0.938375350140056,0.9555555555555556,0.847887323943662,0.9452149791955617,0.04563941512969228,0.0,0.030158578800024812,0.012744121974809385
201,0.21814799308776855,0.0,0.8937117417918754,0.9418177753796984,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 30}",75,0.8736263736263736,0.9134682484298674,0.8950276243093923,0.932404181184669,0.8997214484679665,0.96105702364395,0.9607843137254902,0.9569444444444445,0.8394366197183099,0.9452149791955617,0.04218155921569459,0.0,0.03955962308878108,0.017336765664230775
202,0.2581961154937744,0.0,0.904284919309961,0.9607636894875071,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 35}",56,0.9120879120879121,0.9623168178646196,0.8839779005524862,0.9602787456445993,0.8997214484679665,0.9617524339360223,0.9411764705882353,0.9381944444444444,0.8845070422535212,0.9812760055478502,0.042090037908862635,0.0,0.021147576847282894,0.013665657143688734
203,0.30415658950805663,0.00040116310119628904,0.907623817473567,0.969533017954084,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 40}",47,0.9148351648351648,0.9637124912770412,0.9116022099447514,0.9742160278745644,0.9052924791086351,0.9742698191933241,0.938375350140056,0.9715277777777778,0.8676056338028169,0.9639389736477115,0.05738035004578938,0.000802326202392578,0.022782586304491943,0.004764846212616581
204,0.327837610244751,0.0,0.9104062326099054,0.9755199699426053,0.0001,"(50, 50)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 45}",36,0.9258241758241759,0.9713886950453594,0.8867403314917127,0.9874564459930314,0.9275766016713092,0.972183588317107,0.9411764705882353,0.9777777777777777,0.8704225352112676,0.9687933425797504,0.043841016430098724,0.0,0.026903473101392857,0.006648662226782875
205,0.3202835559844971,0.0030657768249511717,0.9115191986644408,0.9798263248082806,0.0001,"(50, 50)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 50}",25,0.9175824175824175,0.9790648988136776,0.8867403314917127,0.9797909407665505,0.924791086350975,0.9826147426981919,0.9439775910364145,0.9736111111111111,0.8845070422535212,0.9840499306518724,0.03179975101545251,0.006131553649902343,0.022798463571990453,0.0036006672583828165
206,0.30982065200805664,0.0,0.90929326655537,0.9677096681696657,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 55}",41,0.9340659340659341,0.9672016748080949,0.8646408839779005,0.9456445993031359,0.924791086350975,0.978442280945758,0.938375350140056,0.9743055555555555,0.8845070422535212,0.9729542302357836,0.06781461426906456,0.0,0.029382543482088564,0.011604528943600817
207,0.26123886108398436,0.0,0.9031719532554258,0.9608977046763784,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 60}",62,0.9038461538461539,0.9483600837404047,0.8646408839779005,0.9658536585365853,0.924791086350975,0.972183588317107,0.9411764705882353,0.94375,0.8816901408450705,0.9743411927877947,0.05320706211760246,0.0,0.027760503259657603,0.012521147992263452
208,0.09375987052917481,0.0031253337860107423,0.4067890929326656,0.4323555882661482,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",254,0.36538461538461536,0.41939986043265876,0.4088397790055249,0.4229965156794425,0.40947075208913647,0.4290681502086231,0.4173669467787115,0.41597222222222224,0.43380281690140843,0.47434119278779474,0.03563451780003573,0.0062506675720214845,0.022714061000504937,0.021435746044111064
209,0.18491954803466798,0.0,0.7100723427935448,0.7420518061290253,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",234,0.7087912087912088,0.7257501744591766,0.7209944751381215,0.7491289198606271,0.7047353760445683,0.7162726008344924,0.7871148459383753,0.7763888888888889,0.6281690140845071,0.7427184466019418,0.06949557130620404,0.0,0.05034324289724032,0.020784012227984126
210,0.20001888275146484,0.0,0.7918753478018921,0.8464469495892468,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",208,0.8159340659340659,0.8618283321702721,0.7596685082872928,0.8425087108013938,0.8161559888579387,0.8783031988873435,0.8487394957983193,0.8576388888888888,0.7183098591549296,0.7919556171983356,0.02864172784247174,0.0,0.04642730260780995,0.029534664667878473
211,0.22868552207946777,0.0,0.8525319977740679,0.9120938858752405,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",169,0.8653846153846154,0.9113747383112352,0.8397790055248618,0.9449477351916377,0.7938718662952646,0.8838664812239221,0.9355742296918768,0.9222222222222223,0.828169014084507,0.8980582524271845,0.037198217080964796,0.0,0.04733825337469261,0.020862699561266743
212,0.17880468368530272,0.006251049041748047,0.8725653867557039,0.8994260808070866,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 20}",118,0.9230769230769231,0.9211444521981856,0.8259668508287292,0.8926829268292683,0.8774373259052924,0.8831710709318498,0.9047619047619048,0.8951388888888889,0.8309859154929577,0.90499306518724,0.06885161381917682,0.0076559402918219615,0.0388131239484593,0.01288995311959399
213,0.252847957611084,0.0,0.8836950473010573,0.9455935704712326,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",94,0.8571428571428571,0.9309141660851361,0.8784530386740331,0.9554006968641114,0.8969359331476323,0.9499304589707928,0.9215686274509803,0.9319444444444445,0.8647887323943662,0.9597780859916782,0.06642052498873216,0.0,0.02321528724666573,0.011983091128076892
214,0.24037609100341797,0.0,0.8786867000556483,0.9370847827165862,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 30}",105,0.8846153846153846,0.9169574319609212,0.856353591160221,0.9456445993031359,0.8328690807799443,0.8977746870653686,0.9439775910364145,0.9590277777777778,0.8760563380281691,0.9660194174757282,0.039963103937680836,0.0,0.037084122640628936,0.025854873619668876
215,0.24667973518371583,0.0031255245208740234,0.8781302170283807,0.9390433210837397,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 35}",112,0.8901098901098901,0.9190509420795534,0.850828729281768,0.9463414634146341,0.8328690807799443,0.9193324061196105,0.9551820728291317,0.9645833333333333,0.8619718309859155,0.9459084604715673,0.0724089536319466,0.006251049041748047,0.04265593223623761,0.017555059857350806
216,0.23440132141113282,0.0031255245208740234,0.8931552587646077,0.9489423517991267,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 40}",78,0.9148351648351648,0.9309141660851361,0.8674033149171271,0.9637630662020906,0.9080779944289693,0.9617524339360223,0.9355742296918768,0.9513888888888888,0.8394366197183099,0.9368932038834952,0.07781831696858668,0.006251049041748047,0.03465299830505483,0.013114379658456722
217,0.22815122604370117,0.0,0.8786867000556483,0.9361446181871422,0.0001,"(50,)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 45}",105,0.9010989010989011,0.9434752267969295,0.8480662983425414,0.9505226480836237,0.8579387186629527,0.8970792767732962,0.9243697478991597,0.9347222222222222,0.8619718309859155,0.9549237170596394,0.03776435310685688,0.0,0.029093293036104962,0.0206941742083051
218,0.2625279903411865,0.0031253337860107423,0.910962715637173,0.9622877557125797,0.0001,"(50,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 50}",32,0.9093406593406593,0.9511514305652478,0.8867403314917127,0.9644599303135889,0.9220055710306406,0.9645340751043116,0.9495798319327731,0.9625,0.8873239436619719,0.9687933425797504,0.06732188067089602,0.0062506675720214845,0.02344660212141743,0.00593548210708926
219,0.24723548889160157,0.0,0.904284919309961,0.9558812332442445,0.0001,"(50,)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 55}",56,0.8983516483516484,0.9330076762037683,0.8646408839779005,0.9672473867595819,0.9275766016713092,0.9603616133518776,0.9467787114845938,0.9472222222222222,0.8845070422535212,0.9715672676837726,0.042177875162386774,0.0,0.029463916637137096,0.014096049174464251
220,0.23439979553222656,0.0,0.8864774624373957,0.9526930012905519,0.0001,"(50,)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 60}",86,0.9093406593406593,0.9469644103279833,0.8701657458563536,0.9616724738675958,0.8635097493036211,0.9374130737134909,0.9439775910364145,0.95625,0.8450704225352113,0.9611650485436893,0.055907697039988935,0.0,0.03550233948490573,0.009288182743862701
221,0.13853139877319337,0.0,0.3867557039510295,0.3980435390199075,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",257,0.4258241758241758,0.424284717376134,0.1712707182320442,0.19790940766550522,0.45125348189415043,0.4478442280945758,0.4649859943977591,0.44930555555555557,0.4225352112676056,0.470873786407767,0.04623292850922334,0.0,0.10937506082787647,0.1011478303086073
222,0.2253471851348877,0.0,0.6933778519755147,0.727888460490166,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",238,0.6758241758241759,0.7222609909281228,0.6988950276243094,0.7365853658536585,0.7270194986072424,0.7336578581363005,0.7675070028011205,0.7423611111111111,0.5971830985915493,0.7045769764216366,0.06254232575210106,0.0,0.05669535340015563,0.013367673180069385
223,0.24689679145812987,0.0004002094268798828,0.7534780189204229,0.8225195967228576,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",225,0.771978021978022,0.8080949057920447,0.7237569060773481,0.8418118466898955,0.7938718662952646,0.885952712100139,0.8291316526610645,0.8284722222222223,0.647887323943662,0.7482662968099861,0.12283569461236707,0.0004901554230028115,0.06255295603473605,0.04506219932935847
224,0.2218994140625,0.003425407409667969,0.7813021702838063,0.8469224457530176,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 15}",216,0.8021978021978022,0.8415910676901605,0.6933701657458563,0.7888501742160279,0.7910863509749304,0.8713490959666204,0.865546218487395,0.8645833333333334,0.7549295774647887,0.8682385575589459,0.03337052759746419,0.006850814819335939,0.05667888202926394,0.030866671757156024
225,0.2656534671783447,0.0,0.8447412353923205,0.8996959135373561,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 20}",185,0.8351648351648352,0.8939288206559665,0.8591160220994475,0.929616724738676,0.8356545961002786,0.874826147426982,0.8739495798319328,0.8777777777777778,0.819718309859155,0.9223300970873787,0.07126853374862059,0.0,0.01923224986058964,0.022537659637964794
226,0.25627760887145995,0.0,0.8469671675013912,0.8906242196269508,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 25}",179,0.8186813186813187,0.8736915561758548,0.8011049723756906,0.8752613240418119,0.8802228412256268,0.9026425591098748,0.9215686274509803,0.9,0.8140845070422535,0.9015256588072122,0.05285390885965094,0.0,0.046108222436618766,0.013220595826507718
227,0.27905774116516113,0.0,0.865887590428492,0.9227765042856504,0.0001,"(25,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 30}",145,0.8681318681318682,0.9413817166782973,0.8121546961325967,0.889198606271777,0.8467966573816156,0.9186369958275382,0.9411764705882353,0.9236111111111112,0.8619718309859155,0.9410540915395285,0.05970192880856036,0.0,0.04224447574971427,0.019107754749611974
228,0.29302082061767576,0.003125286102294922,0.8697829716193656,0.9280356727000937,0.0001,"(25,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 35}",133,0.8681318681318682,0.9099790648988136,0.8176795580110497,0.9094076655052264,0.8885793871866295,0.9262865090403338,0.927170868347339,0.9381944444444444,0.847887323943662,0.9563106796116505,0.03908478728044346,0.006250572204589844,0.03697298042161354,0.01776952430456315
