,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.06433248519897461,0.0006687641143798828,0.6631878557874763,0.6593901593901594,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",59,0.6619318181818182,0.6538461538461539,0.6638176638176638,0.6614509246088194,0.6638176638176638,0.662873399715505,0.0069180688622943074,0.00023635952644909374,0.0008894169833441252,0.0039629834688239786
1,0.1455854574839274,0.0010028680165608723,0.6641366223908919,0.6631881544162246,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",53,0.6647727272727273,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.04323359649302528,2.247831920581015e-07,0.0004504343520798717,0.0004451303665783735
2,0.1355257829030355,0.0011699994405110676,0.6527514231499051,0.6812230584160409,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",136,0.6221590909090909,0.6994301994301995,0.6638176638176638,0.6614509246088194,0.6723646723646723,0.6827880512091038,0.023128030183407026,0.00023579764882517598,0.02194179227262961,0.015544414448524222
3,0.21101109186808267,0.000835577646891276,0.6840607210626186,0.6726706463548568,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",18,0.6619318181818182,0.6623931623931624,0.7264957264957265,0.6927453769559033,0.6638176638176638,0.662873399715505,0.060920642796311965,0.00023613482349852318,0.029994618052056603,0.01419633200278357
4,0.18695481618245444,0.0008267561594645182,0.6631878557874763,0.6631881544162246,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",59,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.016262131630391103,0.0002301693451085388,0.0008894169833441252,0.0004451303665783735
5,0.2540247440338135,0.0008310476938883463,0.610056925996205,0.6385190858875069,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",168,0.5710227272727273,0.6367521367521367,0.6894586894586895,0.701280227596017,0.5698005698005698,0.577524893314367,0.083084963175792,0.00024254106423069152,0.05610779790835224,0.05053835027465762
6,0.19936386744181314,0.0010026295979817708,0.6793168880455408,0.686887967589722,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",27,0.6420454545454546,0.6467236467236467,0.7321937321937322,0.7510668563300142,0.6638176638176638,0.662873399715505,0.013454272363780762,4.49566384116203e-07,0.038406170069438285,0.0458577579796383
7,0.2752370834350586,0.0008357365926106771,0.6764705882352942,0.6736196385319193,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",32,0.6619318181818182,0.6638176638176638,0.7037037037037037,0.6941678520625889,0.6638176638176638,0.662873399715505,0.05903874649034494,0.00023641574228364107,0.019258422069737248,0.014534894063371627
8,0.2239383061726888,0.0010028680165608723,0.6631878557874763,0.6631881544162246,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",59,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6638176638176638,0.662873399715505,0.015416382220264166,0.0004100682351805508,0.0008894169833441252,0.0004451303665783735
9,0.07236480712890625,0.0019998550415039062,0.6622390891840607,0.664136471154015,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",97,0.6619318181818182,0.6638176638176638,0.6638176638176638,0.662873399715505,0.6609686609686609,0.6657183499288762,0.032313082728739825,0.0017787591100017108,0.0011827348001408786,0.0011831213004657982
10,0.12436318397521973,0.0006687641143798828,0.6622390891840607,0.6593948874650629,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",97,0.6619318181818182,0.6638176638176638,0.6609686609686609,0.6529160739687055,0.6638176638176638,0.6614509246088194,0.03879941972541326,0.0002365281338701493,0.0011827348001408786,0.0046819961455990995
11,0.12874348958333334,0.0005012353261311849,0.635673624288425,0.6503858784560539,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",153,0.6619318181818182,0.6638176638176638,0.5811965811965812,0.6244665718349929,0.6638176638176638,0.662873399715505,0.013020660207561853,2.9736021254650284e-07,0.03850138119133521,0.01833177115394817
12,0.18807228406270346,0.0005007584889729818,0.6612903225806451,0.6612915209406437,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",114,0.6619318181818182,0.6638176638176638,0.6581196581196581,0.6571834992887624,0.6638176638176638,0.662873399715505,0.044261182929918194,0.0004087054674058893,0.002369055090430256,0.0029302775855881867
