,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.04110846519470215,0.0007015705108642578,0.6631878557874763,0.6631877800453132,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",53,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.0040480349968282404,0.00024565151898962216,0.0006400248824124762,0.00015966447971305087
1,0.11807713508605958,0.0012068748474121094,0.6755218216318786,0.6797850151512596,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",17,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6919431279620853,0.7034400948991696,0.6952380952380952,0.7061611374407583,0.05762789912441531,0.0007520294197918835,0.014769171675885946,0.020443269555919415
2,0.12705411911010742,0.0014034271240234374,0.6631878557874763,0.6631877800453132,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",53,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.020263952170074893,0.0002006771658807153,0.0006400248824124762,0.00015966447971305087
3,0.2612472057342529,0.0018048763275146484,0.6631878557874763,0.6629505321212326,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",53,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6619217081850534,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.14913691902267906,0.00024561277055112706,0.0006400248824124762,0.0005371397605518669
4,0.24301486015319823,0.0021054744720458984,0.7163187855787476,0.7122981003300108,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",5,0.6635071090047393,0.6631079478054567,0.8388625592417062,0.7520759193357058,0.6682464454976303,0.730723606168446,0.7488151658767772,0.7520759193357058,0.6619047619047619,0.6635071090047393,0.10736793333868966,0.00037524745533828075,0.06948777118568765,0.040753603460291686
5,0.35985355377197265,0.002881622314453125,0.6480075901328273,0.6814496860119299,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",133,0.6729857819905213,0.6773428232502966,0.6729857819905213,0.6785290628706999,0.6872037914691943,0.7485172004744959,0.5450236966824644,0.6132858837485172,0.6619047619047619,0.6895734597156398,0.09567485576006281,0.00040760113359491996,0.052143929504045367,0.04297847716161471
6,0.30542759895324706,0.007671070098876953,0.6707779886148008,0.6999398447206716,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",37,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6797153024911032,0.6540284360189573,0.727164887307236,0.6635071090047393,0.6761565836298933,0.7095238095238096,0.7535545023696683,0.12622892753895879,0.009081182155562594,0.019672836940140513,0.034487675205905385
7,0.2601605415344238,0.003599214553833008,0.6537001897533207,0.657731077791458,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",125,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6797153024911032,0.6635071090047393,0.6631079478054567,0.6161137440758294,0.6192170818505338,0.6619047619047619,0.6635071090047393,0.09970452284865827,0.0004828420524404645,0.018814577006761358,0.020287030427609126
8,0.27053284645080566,0.005133247375488282,0.6631878557874763,0.6631877800453132,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",53,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.03076640461353725,0.004005213157027093,0.0006400248824124762,0.00015966447971305087
9,0.03098006248474121,0.0008022785186767578,0.6631878557874763,0.6631877800453132,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",53,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6619047619047619,0.6635071090047393,0.004222942257879338,0.00024557368267924426,0.0006400248824124762,0.00015966447971305087
10,0.10665712356567383,0.0010724067687988281,0.6755218216318786,0.6797850151512596,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",17,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6635071090047393,0.6631079478054567,0.6919431279620853,0.7034400948991696,0.6952380952380952,0.7061611374407583,0.03359954102240768,0.0006792842979644112,0.014769171675885946,0.020443269555919415
