,2,5,10,15,20,25,30,35,40
GMM,0.6783681214421252,0.6755218216318786,0.7428842504743833,0.7362428842504743,0.7495256166982922,0.7817836812144212,0.7893738140417458,0.8064516129032258,0.8111954459203036
Kmeans,0.6631878557874763,0.6774193548387096,0.7210626185958254,0.713472485768501,0.7685009487666035,0.7618595825426945,0.8130929791271347,0.818785578747628,0.8206831119544592
