,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
41,0.45758943557739257,0.0031252384185791017,0.17306622148024486,0.19469149342525519,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",12,0.16758241758241757,0.1437543614794138,0.07458563535911603,0.1059233449477352,0.27298050139275765,0.27468706536856746,0.2184873949579832,0.29583333333333334,0.1323943661971831,0.15325936199722606,0.07743778585949837,0.006250476837158203,0.06848948959066302,0.0759209594515158
42,0.44708566665649413,0.00020575523376464844,0.15136338341680577,0.1789604590973163,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",24,0.09065934065934066,0.1346824842986741,0.10497237569060773,0.11428571428571428,0.1671309192200557,0.19819193324061196,0.22969187675070027,0.25,0.16619718309859155,0.19764216366158113,0.03515777583880938,0.0004115104675292969,0.04991975239903969,0.04880334767929313
43,0.48723278045654295,0.0004039764404296875,0.18030050083472454,0.1937779930370147,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",11,0.14285714285714285,0.159804605722261,0.1574585635359116,0.14912891986062718,0.23119777158774374,0.29346314325452016,0.22128851540616246,0.24166666666666667,0.14929577464788732,0.12482662968099861,0.07628707045017467,0.000494790154756106,0.03781917477224566,0.06345466968741699
44,0.5491503238677978,0.0031255245208740234,0.2370617696160267,0.26789457718565446,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",3,0.12912087912087913,0.14026517794836008,0.281767955801105,0.3358885017421603,0.3398328690807799,0.38317107093184977,0.15966386554621848,0.18680555555555556,0.27605633802816903,0.2933425797503467,0.09731568929356497,0.006251049041748047,0.0797696685769983,0.09102102790030919
45,0.17652654647827148,0.00020055770874023439,0.11352253756260434,0.11969088032312432,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",147,0.1510989010989011,0.17306350314026517,0.1132596685082873,0.10801393728222997,0.10306406685236769,0.11404728789986092,0.10084033613445378,0.10069444444444445,0.09859154929577464,0.10263522884882108,0.014755485941523117,0.0004011154174804687,0.019592610815671044,0.02708725834744701
46,0.2936291217803955,0.0031251907348632812,0.13578185865331108,0.1462151671325386,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",45,0.11263736263736264,0.12351709699930216,0.1712707182320442,0.18257839721254354,0.12813370473537605,0.1474269819193324,0.11204481792717087,0.11597222222222223,0.15492957746478872,0.16158113730929266,0.05642548738115216,0.0062503814697265625,0.023627756690983458,0.02445282863401907
47,0.2960355758666992,0.0,0.10684474123539232,0.10600653289654857,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",162,0.10714285714285714,0.11235170969993022,0.09668508287292818,0.0975609756097561,0.10027855153203342,0.0917941585535466,0.12605042016806722,0.12291666666666666,0.10422535211267606,0.10540915395284327,0.024983165381647163,0.0,0.010200925324211258,0.010953444907808295
48,0.33781986236572265,0.00020055770874023439,0.13411240957150808,0.14032950445107595,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",47,0.10164835164835165,0.09909281228192603,0.10220994475138122,0.12752613240418118,0.15041782729805014,0.16759388038942977,0.18487394957983194,0.16041666666666668,0.1323943661971831,0.14701803051317613,0.04110155236754478,0.00040111541748046877,0.03137052001007918,0.02472232909291183
49,0.3954292297363281,0.0,0.1547022815804118,0.16120893979199438,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",22,0.11263736263736264,0.11304954640614097,0.22375690607734808,0.20905923344947736,0.15041782729805014,0.1571627260083449,0.0700280112044818,0.10347222222222222,0.21690140845070421,0.22330097087378642,0.07317569590890347,0.0,0.059256562724362145,0.04860925529151336
50,0.36592564582824705,0.0031252384185791017,0.12075681691708402,0.11867052971641276,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",87,0.11263736263736264,0.10048848569434753,0.10497237569060773,0.12055749128919861,0.1894150417827298,0.16968011126564672,0.0700280112044818,0.09375,0.1267605633802817,0.108876560332871,0.008125137383615698,0.0062504768371582035,0.039033975945838205,0.027029907126210416
51,0.4365983963012695,0.0031253337860107423,0.09961046188091263,0.10517403136360777,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",174,0.12362637362637363,0.1270062805303559,0.08839779005524862,0.09825783972125436,0.07799442896935933,0.05285118219749652,0.10364145658263306,0.13125,0.10422535211267606,0.11650485436893204,0.06872912321648324,0.0062506675720214845,0.015586464297727823,0.028532455364642068
52,0.431809663772583,0.0,0.11519198664440734,0.13287063046692715,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",129,0.13186813186813187,0.13398464759246337,0.1408839779005525,0.1651567944250871,0.09749303621169916,0.10152990264255911,0.09243697478991597,0.11458333333333333,0.11267605633802817,0.14909847434119278,0.042366600649940626,0.0,0.018867942447451436,0.022906971825669933
53,0.46137237548828125,0.00020051002502441406,0.12910406232609906,0.13893205115901103,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",57,0.09615384615384616,0.10397766922540126,0.1298342541436464,0.12613240418118468,0.1532033426183844,0.14534075104311545,0.12324929971988796,0.15,0.14366197183098592,0.16920943134535368,0.02064429209289426,0.0004010200500488281,0.01961461891567856,0.022207793478043907
