,2,5,10,15,20,25,30,35,40
GMM,0.025035876581470114,0.30097212352974795,0.4321468125709471,0.7235972470464613,0.6358842092886322,0.5599708695007356,0.5199655293105081,0.5231483593445156,0.5000856710912823
Kmeans,0.005829295452185769,0.3198466962584783,0.4555918217981146,0.5522535830741109,0.6392453336583576,0.5940823812588575,0.5531088255439014,0.5007944315433069,0.5003462987661658
