,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
25,0.4588788986206055,0.0010026931762695313,0.11185308848080133,0.12213904877998161,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",179,0.08791208791208792,0.10118632240055828,0.09668508287292818,0.10174216027874565,0.1671309192200557,0.1905424200278164,0.10644257703081232,0.11875,0.10140845070422536,0.09847434119278779,0.10710035919548523,0.00031711003268370866,0.02828890655684171,0.03494445603569307
26,0.5033854484558106,0.001003122329711914,0.14969393433500278,0.16599826352036617,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",134,0.1813186813186813,0.20376831821353802,0.15469613259668508,0.13867595818815331,0.1532033426183844,0.21001390820584145,0.09803921568627451,0.10138888888888889,0.16056338028169015,0.17614424410540916,0.07078872143469474,7.168434323488669e-07,0.027631580545022506,0.040957965256034186
27,0.18590188026428223,0.001202869415283203,0.11296605453533667,0.11034891893585279,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",174,0.09615384615384616,0.09699930216329379,0.16574585635359115,0.16376306620209058,0.09749303621169916,0.09666203059805285,0.11204481792717087,0.10486111111111111,0.09295774647887324,0.08945908460471567,0.057956879688720986,0.0004009962188225805,0.02730402976312165,0.02714816944704958
28,0.28686909675598143,0.0008315086364746094,0.3127434613244296,0.3351678136491784,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",69,0.5576923076923077,0.5826936496859735,0.5607734806629834,0.6188153310104529,0.10584958217270195,0.11752433936022254,0.226890756302521,0.2569444444444444,0.10422535211267606,0.09986130374479889,0.06327484273338561,0.0002139631930996368,0.20772973642748627,0.22386678387139805
29,0.36844620704650877,0.0013038158416748048,0.46521981079577074,0.5186596356520303,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",46,0.6785714285714286,0.7096999302163294,0.20718232044198895,0.2529616724738676,0.6880222841225627,0.7795549374130737,0.5210084033613446,0.6298611111111111,0.22816901408450704,0.22122052704576978,0.08982916709421122,0.001125937585780172,0.21040387324670445,0.23494422816404226
30,0.3158552169799805,0.0009025096893310547,0.14746800222593212,0.14754551708777439,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",137,0.09615384615384616,0.10537334263782275,0.16298342541436464,0.13310104529616726,0.1615598885793872,0.1599443671766342,0.09523809523809523,0.14166666666666666,0.22253521126760564,0.19764216366158113,0.06655556891378535,0.00037501854394929014,0.04771481660152333,0.030610787075527376
31,0.3759011268615723,0.0009020328521728516,0.2565386755703951,0.2601867149233835,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",87,0.17857142857142858,0.17515701325889743,0.5607734806629834,0.5839721254355401,0.25069637883008355,0.25938803894297635,0.11204481792717087,0.12222222222222222,0.17746478873239438,0.16019417475728157,0.09329614392282798,0.00037495448290189104,0.1589555827679734,0.1679883266445364
32,0.3898626804351807,0.0013037681579589843,0.13633834168057873,0.1472136478704919,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",154,0.12637362637362637,0.12909979064898813,0.13812154696132597,0.19233449477351916,0.12534818941504178,0.13908205841446453,0.1792717086834734,0.17291666666666666,0.11267605633802817,0.10263522884882108,0.06632729587371083,0.0006021976942913711,0.022840456818922508,0.03186849859493541
33,0.42978739738464355,0.0008022308349609375,0.14969393433500278,0.15307908750257637,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",134,0.10714285714285714,0.09769713886950454,0.16574585635359115,0.13937282229965156,0.10584958217270195,0.16063977746870653,0.12885154061624648,0.10138888888888889,0.24225352112676057,0.26629680998613037,0.059748991221348316,0.0002457296174881042,0.050808227184468736,0.061322614572535246
34,0.485151481628418,0.0015041351318359375,0.21814134668892599,0.23993027059795163,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",100,0.07692307692307693,0.12072575017445918,0.09116022099447514,0.11986062717770035,0.6323119777158774,0.655076495132128,0.18487394957983194,0.17569444444444443,0.10704225352112676,0.12829403606102635,0.1299460167033314,0.0005487713618115406,0.2102742608363494,0.20859612409086073
35,0.5144794464111329,0.0010024547576904298,0.22760155815247635,0.23366014469179439,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",97,0.13736263736263737,0.1674808094905792,0.5828729281767956,0.6501742160278746,0.10863509749303621,0.09735744089012517,0.1400560224089636,0.12083333333333333,0.16619718309859155,0.13245492371705964,0.08553451032680782,1.0070186654063642e-06,0.17936151856825017,0.20948245234679697
36,0.24427504539489747,0.0013034820556640625,0.23650528658875905,0.24424143964122053,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",96,0.18956043956043955,0.1870202372644801,0.1878453038674033,0.24250871080139372,0.2479108635097493,0.2566063977746871,0.28291316526610644,0.28680555555555554,0.27605633802816903,0.24826629680998613,0.05312403086591987,0.0008742600704541607,0.04106418190902666,0.03242857992300169
37,0.43053207397460935,0.0015044689178466796,0.6087924318308292,0.6474570537215489,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",25,0.6126373626373627,0.6748080949057921,0.6022099447513812,0.6682926829268293,0.5459610027855153,0.5264255910987483,0.6582633053221288,0.6541666666666667,0.6253521126760564,0.7135922330097088,0.1159457467110575,0.000777095247915066,0.036616663266864205,0.0636391368392231
38,0.47513437271118164,0.002127933502197266,0.6972732331663885,0.7488847676593868,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",13,0.7802197802197802,0.7871598046057222,0.6022099447513812,0.7003484320557491,0.6573816155988857,0.7635605006954103,0.7478991596638656,0.7090277777777778,0.6985915492957746,0.7843273231622746,0.1220637744092367,0.0012390465273987386,0.06357318690539615,0.03709686199724952
39,0.5874711990356445,0.0011026382446289063,0.7512520868113522,0.8067394051541026,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",1,0.7582417582417582,0.7690160502442428,0.7596685082872928,0.8425087108013938,0.6991643454038997,0.7830319888734353,0.8095238095238095,0.8201388888888889,0.7295774647887324,0.819001386962552,0.09826945138322521,0.0002005353621305896,0.03651821179467073,0.026812081907524356
40,0.5314580917358398,0.001505279541015625,0.5425709515859767,0.6000156873142143,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",35,0.489010989010989,0.537334263782275,0.7154696132596685,0.8250871080139373,0.724233983286908,0.7677329624478443,0.21568627450980393,0.2152777777777778,0.5661971830985916,0.6546463245492372,0.11143699084508098,0.00044979590896169726,0.18583419090396697,0.21620497460012508
41,0.6119431018829345,0.0015030860900878905,0.7184195882025598,0.7380187340723552,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",6,0.7582417582417582,0.7634333565945569,0.5939226519337016,0.6264808362369338,0.8245125348189415,0.8351877607788595,0.7450980392156863,0.7590277777777777,0.6704225352112676,0.7059639389736477,0.11616697389842141,0.0003181665199920257,0.07930120228554449,0.0692781570898313
42,0.6405368328094483,0.0020061492919921874,0.5492487479131887,0.6141846487408822,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",33,0.6648351648351648,0.7152826238660154,0.5524861878453039,0.667595818815331,0.12534818941504178,0.15855354659248957,0.7366946778711485,0.7631944444444444,0.6676056338028169,0.7662968099861304,0.1443903443760559,0.00031854394623256,0.219896187987251,0.2306578781322678
43,0.7533870697021484,0.0017052173614501953,0.7100723427935448,0.7896825193203432,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",7,0.7335164835164835,0.7655268667131891,0.585635359116022,0.6843205574912892,0.7186629526462396,0.8261474269819193,0.7703081232492998,0.8131944444444444,0.7436619718309859,0.8592233009708737,0.15670532194434225,0.00024495150343495695,0.06472330588992785,0.06066804592158862
44,0.6976783752441407,0.0018052101135253907,0.6232609905397886,0.665526819656953,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",22,0.7142857142857143,0.6985345429169574,0.6243093922651933,0.7630662020905923,0.8217270194986073,0.8671766342141863,0.226890756302521,0.17569444444444443,0.7267605633802817,0.8231622746185853,0.1469397244249685,0.0004025224648555046,0.2070646351259564,0.2514163006245219
45,0.17509374618530274,0.0011030197143554687,0.16917084028937118,0.1875644583380984,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",116,0.19505494505494506,0.16468946266573622,0.20165745856353592,0.267595818815331,0.1977715877437326,0.18636995827538247,0.10084033613445378,0.11944444444444445,0.14929577464788732,0.19972260748959778,0.04272574258838421,0.000736740423528195,0.03895312747016801,0.048410469530689074
46,0.30864248275756834,0.0010026454925537109,0.41958820255982193,0.4361520370627421,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",52,0.6593406593406593,0.6782972784368457,0.08839779005524862,0.10801393728222997,0.5988857938718662,0.674547983310153,0.5798319327731093,0.5486111111111112,0.16901408450704225,0.17128987517337033,0.14894840984904872,0.000448514247684179,0.2401394090913351,0.24736231150739799
