,2,5,10,15,20,25,30,35,40
GMM,0.044207869465102106,0.05830514859621185,0.07478736241454437,0.07020985781887779,0.06617645498150385,0.06249263011317645,0.06526545151173688,0.06213008957139598,0.061298071215017735
Kmeans,0.12070071323488483,0.0985242863124202,0.06408911011716807,0.07194839021622582,0.06282642534585742,0.0666471835082651,0.06041566828369358,0.059094672663549744,0.05719974494981667
