,2,5,10,15,20,25,30,35,40
GMM,0.12626855129827352,0.4773615369636441,0.7307495637115107,0.6810237537685799,0.6626577149641797,0.6194169990062,0.609495716449958,0.5726300092742208,0.5692982111175101
Kmeans,0.21336456055603112,0.4355108161634426,0.7270520308654873,0.7054066158569696,0.6608620959948525,0.6257793074717715,0.6112465736434901,0.5832466044042879,0.5635779708670668
