,2,5,10,15,20,25,30,35,40
GMM,0.044841677982547436,0.05977490860492438,0.06737339237980121,0.06537331308669699,0.061066874414362864,0.06267678451412853,0.05916671061915536,0.05860466649520602,0.05335777818531854
Kmeans,0.14127543167427226,0.10910727463760776,0.06414732448602094,0.06653353934402277,0.06322728751878144,0.06589802566825757,0.05420623266079386,0.06512244343589718,0.05400089248973074
