,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
170,0.5118882179260253,0.10368456840515136,0.5926544240400667,0.6296728697645466,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 5}",233,0.6895604395604396,0.6796929518492673,0.5580110497237569,0.6578397212543554,0.6545961002785515,0.719749652294854,0.6386554621848739,0.6701388888888888,0.4197183098591549,0.4209431345353675,0.09350912898134948,0.00100248307197764,0.09611976010475116,0.10640940556007092
171,0.5142382621765137,0.10298480987548828,0.7345575959933222,0.787494217179987,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 10}",215,0.7664835164835165,0.787857641311933,0.6574585635359116,0.7233449477351916,0.7019498607242339,0.7510431154381085,0.7591036414565826,0.8375,0.7887323943661971,0.8377253814147018,0.08832816964436623,0.000247128860750708,0.048123002926937934,0.045755200450691084
172,0.49736847877502444,0.10344891548156739,0.8091263216471898,0.8677297108605998,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 15}",192,0.8681318681318682,0.9113747383112352,0.8176795580110497,0.886411149825784,0.7604456824512534,0.8136300417246175,0.7871148459383753,0.8347222222222223,0.8112676056338028,0.8925104022191401,0.08412190593550803,0.0004693923418508543,0.03592455820485066,0.037105891052551826
173,0.5691359519958497,0.10447816848754883,0.8425153032832499,0.9052761881369547,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 20}",155,0.8598901098901099,0.9030006978367062,0.7928176795580111,0.9275261324041811,0.8356545961002786,0.8929068150208623,0.9047619047619048,0.925,0.819718309859155,0.8779472954230236,0.0735951587366398,0.0024268440717503154,0.03795416131620568,0.018916323102890157
174,0.5173191070556641,0.10364112854003907,0.8436282693377852,0.9021890042063587,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 25}",148,0.8571428571428571,0.8960223307745987,0.7762430939226519,0.8989547038327527,0.8467966573816156,0.9005563282336578,0.9019607843137255,0.9118055555555555,0.8366197183098592,0.9036061026352289,0.0582974474198093,0.0003723315585322659,0.040489748325083404,0.005397043982799536
175,0.4771639347076416,0.10287399291992187,0.8269337785197551,0.8964487478953702,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 30}",182,0.8598901098901099,0.9232379623168179,0.8453038674033149,0.9393728222996516,0.8662952646239555,0.9297635605006954,0.8739495798319328,0.8958333333333334,0.6873239436619718,0.7940360610263523,0.07152931933904845,0.0003609049505266659,0.06990784696456778,0.053214193742882554
176,0.5001071453094482,0.10375137329101562,0.8569838619922092,0.9253833311051795,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 35}",129,0.7994505494505495,0.8583391486392185,0.8646408839779005,0.9554006968641114,0.8579387186629527,0.9228094575799722,0.9327731092436975,0.9548611111111112,0.8309859154929577,0.9355062413314841,0.04005551915523358,0.0005225653913356575,0.04423953934408221,0.03570434791474637
177,0.5276113510131836,0.10628252029418946,0.8525319977740679,0.9089749115485815,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",134,0.7994505494505495,0.8304256803907886,0.8425414364640884,0.9463414634146341,0.9052924791086351,0.9603616133518776,0.8991596638655462,0.8847222222222222,0.8169014084507042,0.9230235783633842,0.10819710806723612,0.004230458746437411,0.04277481565775899,0.04688793451388941
178,0.416533374786377,0.10496716499328614,0.8330550918196995,0.8944071303570205,0.001,"(25, 25)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",174,0.8928571428571429,0.895324494068388,0.7955801104972375,0.8829268292682927,0.8774373259052924,0.9102920723226704,0.8571428571428571,0.8979166666666667,0.7408450704225352,0.8855755894590847,0.02252975741521205,0.0011285762922236607,0.05653162211241627,0.009749699587776873
179,0.49817676544189454,0.1050877571105957,0.8797996661101837,0.9470941274889743,0.001,"(25, 25)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",100,0.8598901098901099,0.9078855547801814,0.8535911602209945,0.9484320557491289,0.8997214484679665,0.9596662030598053,0.9215686274509803,0.95,0.8647887323943662,0.9694868238557559,0.03208830430977433,0.0025609888616241793,0.026250027588691834,0.0210096942180219
