,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
40,0.4189620018005371,0.1093857765197754,0.801707779886148,0.8444002181331625,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",21,0.8815165876777251,0.8125741399762753,0.8625592417061612,0.8695136417556346,0.7251184834123223,0.8149466192170819,0.7251184834123223,0.8718861209964412,0.8142857142857143,0.8530805687203792,0.08691341910192013,6.975526255763909e-07,0.06630607513223107,0.02585312796752443
41,0.40312347412109373,0.11946172714233398,0.7675521821631879,0.7983867703361387,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",52,0.8151658767772512,0.7532621589561092,0.8056872037914692,0.767497034400949,0.7156398104265402,0.7959667852906287,0.7156398104265402,0.8754448398576512,0.7857142857142857,0.7997630331753555,0.06035047479603915,0.008337341109406744,0.04347041974360606,0.04227553156082085
42,0.43334665298461916,0.1189082145690918,0.8273244781783681,0.8546024410675033,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",8,0.8767772511848341,0.8422301304863582,0.8578199052132701,0.8469750889679716,0.7962085308056872,0.8481613285883749,0.7488151658767772,0.8849347568208779,0.8571428571428571,0.8507109004739336,0.09302196073737612,0.007468656286070202,0.0477560313492177,0.0154138377199784
43,0.41595067977905276,0.11251616477966309,0.7656546489563567,0.8021737419394736,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",61,0.8862559241706162,0.8327402135231317,0.6492890995260664,0.66429418742586,0.7630331753554502,0.8220640569395018,0.7156398104265402,0.8540925266903915,0.8142857142857143,0.8376777251184834,0.09581408043258283,0.006248483325601559,0.08121452661144841,0.06970910758334957
44,0.3815868377685547,0.12189235687255859,0.7618595825426945,0.8187895296082036,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",77,0.8720379146919431,0.8659549228944247,0.7109004739336493,0.7247924080664294,0.7582938388625592,0.830367734282325,0.7156398104265402,0.8706998813760379,0.7523809523809524,0.8021327014218009,0.027356111141969588,0.006253798987491738,0.05829339748146813,0.0532282303883014
45,0.3719010353088379,0.11876006126403808,0.7049335863377609,0.7158540081968595,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",148,0.7677725118483413,0.7319098457888493,0.7630331753554502,0.7319098457888493,0.6445497630331753,0.7319098457888493,0.6777251184834123,0.708185053380783,0.6714285714285714,0.6753554502369669,0.06203334124434594,0.007653623977246769,0.05067590392752479,0.022236527728684924
46,0.3613571643829346,0.1120450496673584,0.7381404174573055,0.7530830986153042,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",108,0.7298578199052133,0.7046263345195729,0.7725118483412322,0.7568208778173191,0.6966824644549763,0.7829181494661922,0.7535545023696683,0.7663107947805456,0.7380952380952381,0.754739336492891,0.06779065383083233,0.0045344531018017345,0.02533533768358831,0.026191121812608707
47,0.39653525352478025,0.11475901603698731,0.7628083491461101,0.7715819714065653,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",72,0.8104265402843602,0.7627520759193357,0.7819905213270142,0.7568208778173191,0.6919431279620853,0.7876631079478055,0.7582938388625592,0.7686832740213523,0.7714285714285715,0.7819905213270142,0.06875041870829086,0.008524612664697988,0.039392940520106424,0.011586200832899542
48,0.37662792205810547,0.11805634498596192,0.7514231499051234,0.7440713317929084,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",89,0.8246445497630331,0.7354685646500593,0.7630331753554502,0.7366548042704626,0.6872037914691943,0.7580071174377224,0.7440758293838863,0.7508896797153025,0.7380952380952381,0.7393364928909952,0.06982732642888946,0.008465086557074326,0.0444081365008591,0.008855813597421432
49,0.36891765594482423,0.11563615798950196,0.7666034155597723,0.7891346634958649,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",55,0.8483412322274881,0.7746144721233689,0.7914691943127962,0.7698695136417556,0.6777251184834123,0.7888493475682088,0.7535545023696683,0.8149466192170819,0.7619047619047619,0.79739336492891,0.05379355450281322,0.007654889072990637,0.05550779875227449,0.016226685238137934
