,2,5,10,15,20,25,30,35,40
GMM,0.6631878557874763,0.7210626185958254,0.7561669829222012,0.7656546489563567,0.7371916508538899,0.7722960151802657,0.7751423149905123,0.7836812144212524,0.784629981024668
Kmeans,0.698292220113852,0.7504743833017078,0.7352941176470589,0.7428842504743833,0.7656546489563567,0.7998102466793169,0.7722960151802657,0.8007590132827325,0.7808349146110057
