,2,5,10,15,20,25,30,35,40
GMM,0.12449946619539448,0.04256893597313709,0.07693225675261273,0.06318521221769806,0.059790527308419626,0.0593890604165225,0.06073174921462344,0.06387629833966325,0.06662689303776427
Kmeans,0.018771356713878792,0.053483777866463564,0.08793307657192251,0.0721764825912935,0.06799375501640495,0.06239109897003164,0.06168402275537554,0.06504817829984204,0.06198447671749709
