,2,5,10,15,20,25,30,35,40
GMM,0.6631878557874763,0.6631878557874763,0.7741935483870968,0.7628083491461101,0.7675521821631879,0.7703984819734345,0.784629981024668,0.7969639468690702,0.8178368121442126
Kmeans,0.6631878557874763,0.6631878557874763,0.7703984819734345,0.7703984819734345,0.7789373814041746,0.7874762808349146,0.7817836812144212,0.7998102466793169,0.8102466793168881
