,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
64,0.27169032096862794,0.0005014896392822266,0.12520868113522537,0.12753402177255796,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",72,0.10164835164835165,0.10397766922540126,0.09944751381215469,0.10104529616724739,0.14484679665738162,0.14255910987482615,0.1568627450980392,0.15347222222222223,0.12394366197183099,0.13661581137309292,0.026065122169904042,1.1680077279964342e-07,0.02285925740242336,0.021154558595799823
65,0.31285696029663085,0.0007022857666015625,0.11574846967167501,0.11923184049058913,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",121,0.07417582417582418,0.11723656664340544,0.143646408839779,0.1254355400696864,0.0807799442896936,0.1105702364394993,0.1568627450980392,0.14305555555555555,0.12394366197183099,0.09986130374479889,0.0527782467937,0.00024555426604459156,0.03316987236314331,0.014562125423491728
66,0.37240257263183596,0.000804901123046875,0.11519198664440734,0.11698132431707864,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",129,0.10989010989010989,0.10676901605024425,0.0856353591160221,0.0843205574912892,0.1392757660167131,0.15299026425591097,0.1568627450980392,0.1361111111111111,0.08450704225352113,0.10471567267683772,0.05757033969669095,0.0002479764122430203,0.02878423742754106,0.02442971812464794
67,0.35909786224365237,0.0009026527404785156,0.11463550361713967,0.10573685571183866,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",137,0.12362637362637363,0.10676901605024425,0.09944751381215469,0.10452961672473868,0.16991643454038996,0.11821974965229486,0.07282913165266107,0.09861111111111111,0.10704225352112676,0.10055478502080444,0.046092170129449515,0.00020074861349791815,0.03212428155206233,0.006869869210203402
68,0.4557508945465088,0.0007017135620117187,0.13689482470784642,0.14204638877798254,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",40,0.0989010989010989,0.11863224005582694,0.19613259668508287,0.20418118466898955,0.09749303621169916,0.10083449235048679,0.12885154061624648,0.12708333333333333,0.16338028169014085,0.15950069348127602,0.0750033044045833,0.0002455349960399253,0.03822152662824524,0.03643054050893568
69,0.4326131820678711,0.0008020877838134765,0.12576516416249303,0.1364448435116164,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",65,0.08241758241758242,0.08932309839497557,0.1408839779005525,0.1456445993031359,0.1309192200557103,0.15229485396383866,0.15406162464985995,0.1673611111111111,0.12112676056338029,0.1276005547850208,0.04949408223466362,0.0002456125854029683,0.024398457390756408,0.026796844016263435
70,0.464837646484375,0.0008021831512451172,0.11686143572621036,0.12880861698583415,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",106,0.10989010989010989,0.11444521981856245,0.13259668508287292,0.1254355400696864,0.0584958217270195,0.12308762169680111,0.16806722689075632,0.15486111111111112,0.11549295774647887,0.1262135922330097,0.06284284135330725,0.000245593153327684,0.035518270392320084,0.013681236908843717
71,0.4671007633209229,0.0011073112487792968,0.11908736783528102,0.12982870865092566,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",91,0.11538461538461539,0.1437543614794138,0.1270718232044199,0.11916376306620209,0.1392757660167131,0.16968011126564672,0.11764705882352941,0.12916666666666668,0.09577464788732394,0.08737864077669903,0.04557335226015741,0.00019919272875485193,0.014311577678518242,0.027196491404225878
72,0.19492359161376954,0.0007019519805908203,0.11797440178074568,0.12490167833164963,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",99,0.09615384615384616,0.09699930216329379,0.09392265193370165,0.110801393728223,0.1532033426183844,0.14951321279554938,0.13165266106442577,0.14722222222222223,0.11549295774647887,0.11997226074895978,0.03855487486315948,0.0002455347645313967,0.022345142418011825,0.02052117973061635
73,0.28939971923828123,0.000701904296875,0.10628825820812465,0.11285760186167897,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",164,0.12912087912087913,0.1332868108862526,0.09392265193370165,0.13240418118466898,0.09749303621169916,0.0917941585535466,0.1092436974789916,0.10486111111111111,0.10140845070422536,0.10194174757281553,0.0667037235693077,0.0002454763062715024,0.012581594818140017,0.01688898888491661
74,0.32093057632446287,0.000702667236328125,0.11686143572621036,0.10702645217516615,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 10}",106,0.14835164835164835,0.13258897418004187,0.11602209944751381,0.12125435540069686,0.10584958217270195,0.10500695410292073,0.09803921568627451,0.09930555555555555,0.11549295774647887,0.0769764216366158,0.05312905813687797,0.00024534184204425116,0.017204191625828796,0.019092253475622767
75,0.35421338081359866,0.0007019996643066406,0.12576516416249303,0.1342810693220134,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 15}",65,0.1346153846153846,0.1716678297278437,0.10220994475138122,0.1059233449477352,0.1671309192200557,0.1564673157162726,0.11484593837535013,0.12708333333333333,0.10985915492957747,0.11026352288488211,0.08802876052223706,0.000245495784643015,0.023305576583219682,0.025779099497925714
76,0.38474650382995607,0.0008023738861083985,0.11853088480801335,0.12298976547007205,0.01,"(25, 25)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",93,0.12362637362637363,0.1360781577110956,0.09668508287292818,0.12682926829268293,0.13370473537604458,0.11613351877607789,0.08683473389355742,0.08958333333333333,0.15211267605633802,0.1463245492371706,0.057202762098830656,0.0002453595518408479,0.02386983349891804,0.019460512602048296
