,2,5,10,15,20,25,30,35,40
GMM,0.13967723984418476,0.3199777406789093,0.5297718419588202,0.7378964941569283,0.765164162493044,0.7473567056204786,0.766833611574847,0.8163606010016694,0.8185865331107401
Kmeans,0.10907067334446299,0.37117417918753476,0.4936004451864218,0.6076794657762938,0.8057874234835838,0.7929883138564274,0.7774067890929327,0.7579298831385642,0.80189204229271
